/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_189.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_189.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_189.jpg,-0.02645931,0,0,18.56877
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_260.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_260.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_260.jpg,-0.02962854,0,0,17.97884
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_327.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_327.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_327.jpg,-0.04204746,0,0,17.82167
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_406.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_406.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_406.jpg,-0.04366893,0.200439,0,17.76504
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_483.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_483.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_483.jpg,-0.06607459,0.4301158,0,17.99341
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_558.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_558.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_558.jpg,-0.07801445,0.6270658,0,18.62928
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_638.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_638.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_638.jpg,-0.07878833,0.8546187,0,19.17303
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_716.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_716.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_716.jpg,-0.07878833,1,0,19.92141
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_784.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_784.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_784.jpg,-0.07878833,1,0,20.71319
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_855.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_855.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_855.jpg,-0.0795622,1,0,21.2348
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_52_930.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_52_930.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_52_930.jpg,-0.1120283,1,0,22.04338
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_53_012.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_53_012.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_53_012.jpg,-0.1261055,1,0,22.84066
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_53_085.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_53_085.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_53_085.jpg,-0.1261055,1,0,23.6287
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_53_153.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_53_153.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_53_153.jpg,-0.1370873,1,0,24.21708
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_53_219.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_53_219.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_53_219.jpg,-0.1378611,1,0,24.79299
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_53_294.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_53_294.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_53_294.jpg,-0.1378611,1,0,25.56028
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/center_2018_07_07_15_23_53_363.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/left_2018_07_07_15_23_53_363.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery/IMG/right_2018_07_07_15_23_53_363.jpg,-0.1378611,1,0,26.32152
